Alpha_Node,Total_Support
hsa:7170,-14
hsa:7175,-14
hsa:3845,-14
hsa:3265,-14
hsa:4893,-14
hsa:10342,-14
hsa:4914,-14
hsa:8031,-14
hsa:5979,-14
hsa:8030,-14
hsa:5594,-14
hsa:5595,-14
hsa:5605,-14
hsa:5604,-14
hsa:673,-14
