Alpha_Node,Total_Support
EHHADH,-868
FABP1,-868
FADS2,-868
HMGCS2,-868
LPL,-868
ME1,-868
PLTP,-868
SCD,-868
SCD5,-868
SCP2,-868
SLC27A1,-868
SLC27A4,-868
ACSBG1,-868
ACSBG2,-868
ACADL,-868
FABP3,-868
ILK,-868
PDPK1,-868
UBC,-868
PPARG,-866
ADIPOQ,-868
AQP7,-868
CD36,-868
CYP27A1,-868
FABP4,-868
GK,-868
GK2,-868
OLR1,-868
PLIN1,-868
SORBS1,-868
PLIN2,-868
PLIN4,-868
PLIN5,-868
SLC2A4,-870
NRF1,-870
TFAM,-870
PRKAA1,-858
SPHK1,-868
SPHK2,-868
PRKAA2,-858
PRKAB1,-858
PRKAB2,-858
PRKACA,-868
EHMT1,-868
EHMT2,-868
AKR1C3,-868
CYP19A1,-868
HSD17B1,-868
HSD17B2,-868
HSD17B7,-868
HSD3B1,-868
HSD3B2,-868
PRKACB,-868
PRKACG,-868
PRKAG1,-858
PRKAG2,-858
PRKAG3,-858
PRKCQ,-868
PSEN1,-804
FOXP3,-868
DUSP6,-868
RBBP5,-868
RBL1,-804
RBPJ,-798
PTCRA,-868
CR2,-868
RUNX3,-868
RBPJL,-798
RELB,-862
RFX5,-868
RFXANK,-868
RFXAP,-868
RPS6,-866
RPS6KA5,-804
RUNX1,-866
CSF1R,-868
RUNX1T1,-866
RUNX2,-866
MMP13,-868
RXRA,-800
RXRB,-866
RXRG,-866
SIRT1,-866
SMAD1,-868
ID1,-868
ID2,-868
ID3,-868
ID4,-868
DUSP9,-868
SMAD2,-786
PITX2,-868
ACTA2,-868
CDH1,-868
CTGF,-868
SMAD7,-868
IL23R,-868
COL1A1,-868
COL1A2,-868
COL3A1,-868
COL4A1,-868
COL4A2,-868
COL4A3,-868
COL4A4,-868
COL4A5,-868
COL4A6,-868
SMAD3,-786
SMAD4,-804
SMAD5,-868
SMAD9,-868
SOS1,-794
SPRED1,-868
SPRED2,-868
SPRY1,-868
SPRY2,-868
SPRY3,-868
SPRY4,-868
SOS2,-794
SOX9,-868
SP1,-800
SPI1,-856
CSF2RA,-868
CD14,-868
FCGR1A,-868
ITGAM,-868
ACACA,-868
FASN,-868
SRF,-866
STAT1,-798
PIM1,-868
SOCS1,-868
SOCS2,-868
SOCS4,-868
SOCS5,-868
SOCS7,-868
RIPK1,-868
AOX1,-868
CISH,-868
GFAP,-868
SOCS6,-868
CSN2,-868
ELF5,-868
LHCGR,-868
PRLR,-868
TH,-868
IRGM,-868
OASL,-868
STAT2,-802
STAT3,-796
PIM2,-868
MIR21,-868
STAT4,-806
STAT5A,-802
STAT5B,-802
STAT6,-806
TBX3,-862
TCF3,-862
ESRRB,-868
BAX,-868
LCK,-868
POLB,-868
TCF7,-798
TCF7L1,-798
TCF7L2,-798
TEAD1,-806
TEAD2,-806
TEAD3,-806
TEAD4,-806
TFDP1,-804
TFDP2,-804
THRA,-852
ATP2A2,-868
MYH6,-868
PLN,-868
THRB,-784
TICAM1,-868
TLR2,-866
PDCD4,-868
TLR4,-866
BAI1,-868
CCNG1,-868
CD82,-868
DDB2,-868
EI24,-868
GTSE1,-868
IGFBP3,-868
PERP,-868
PMAIP1,-868
PPM1D,-868
PTEN,-868
RCHY1,-868
RFWD2,-868
RPRM,-868
RRM2,-868
RRM2B,-868
SERPINB5,-868
SESN1,-868
SESN2,-868
SESN3,-868
SFN,-868
SHISA5,-868
SIAH1,-868
STEAP3,-868
TNFRSF10B,-868
TP53I3,-868
TP73,-868
TSC2,-868
ZMAT3,-868
BAK1,-868
ADGRB1,-868
AIFM2,-868
COP1,-868
PIDD1,-868
SIVA1,-868
APAF1,-868
BID,-868
TNFRSF10A,-868
SAT1,-868
SAT2,-868
SLC7A11,-868
POLK,-868
TTF1,-868
TTF2,-868
TWIST1,-864
MIR10A,-868
MIR10B,-868
TWIST2,-864
U2AF1,-868
U2AF1L4,-868
U2AF1L5,-868
VDR,-854
S100G,-868
SLC34A2,-868
TRPV6,-868
WDR5,-868
WDR5B,-868
WWTR1,-860
AFP,-868
AREG,-868
FGF1,-868
ITGB2,-868
XBP1,-848
YAP1,-804
ZBTB17,-868
