Alpha_Node,Total_Support
ELK1,-734
BIRC2,-734
BIRC3,-734
XIAP,-734
FOSL1,-738
ELK4,-724
EP300,-736
EPAS1,-734
FIGF,-736
PDGFB,-736
PGF,-736
TGFA,-734
TGFB1,-736
TGFB2,-734
TGFB3,-734
ESR1,-674
CTSD,-734
EBAG9,-734
KRT10,-734
KRT12,-734
KRT13,-734
KRT14,-734
KRT15,-734
KRT16,-734
KRT17,-734
KRT18,-734
KRT19,-734
KRT20,-734
KRT23,-734
KRT24,-734
KRT25,-734
KRT26,-734
KRT27,-734
KRT28,-734
KRT31,-734
KRT32,-734
KRT33A,-734
KRT33B,-734
KRT34,-734
KRT35,-734
KRT36,-734
KRT37,-734
KRT38,-734
KRT39,-734
KRT40,-734
KRT9,-734
LOC100653049,-734
PGR,-734
RARA,-682
TFF1,-734
ATP2B1,-734
CALB1,-734
SLC8A1,-734
TRPV5,-734
PPARD,-738
ESR2,-674
ETS1,-728
CDK4,-734
IL8,-734
MMP1,-736
MMP2,-736
MMP9,-736
ETS2,-724
BCL2L11,-736
FAS,-736
HRK,-736
NFATC1,-728
CCL3,-736
CCL3L1,-736
CCL3L3,-736
CCL4,-736
CCL4L1,-736
CCL4L2,-736
GATA3,-746
IFNG,-738
IL12RB1,-736
IL12RB2,-734
IL13,-734
IL2,-736
IL2RA,-736
IL4,-736
IL4R,-736
IL5,-734
TBX21,-722
CSF2,-736
CXCL1,-736
CXCL2,-736
CXCL3,-736
FGF2,-736
CTSL,-736
PDGFA,-736
SELE,-736
VCAM1,-736
CDK5,-734
GRIA2,-734
NFKB1,-728
RELA,-728
FOSL2,-738
FOXA2,-738
PDX1,-730
CAT,-734
FOXO1,-732
FBP1,-734
FBP2,-734
ATG12,-734
ATM,-734
BCL6,-734
CCNB1,-734
CCNB2,-734
CCNB3,-734
CCNG2,-734
CDKN2D,-734
FBXO25,-734
FBXO32,-734
GABARAP,-734
GABARAPL1,-734
GABARAPL2,-734
GADD45A,-734
GADD45B,-734
GADD45G,-734
IL7R,-734
PLK1,-734
PLK2,-734
PLK3,-734
PLK4,-734
RAG1,-734
RAG2,-734
RBL2,-680
S1PR1,-734
S1PR4,-734
TNFSF10,-734
ATG5,-734
FOXO3,-730
GALT,-734
FOXO4,-738
FOXO6,-738
MAF,-740
GATA4,-736
TRAF3IP2,-734
GCM1,-734
GCM2,-734
GLI1,-734
BMP2,-734
BMP4,-734
BMP5,-734
BMP6,-734
BMP7,-734
BMP8A,-734
BMP8B,-734
GLI2,-734
GLI3,-734
HHIP,-734
PTCH1,-734
PTCH2,-734
WNT1,-734
WNT10A,-734
WNT10B,-734
WNT11,-734
WNT16,-734
WNT2,-734
WNT2B,-734
WNT3,-734
WNT3A,-734
WNT4,-734
WNT5A,-734
WNT5B,-734
WNT6,-734
WNT7A,-734
WNT7B,-734
WNT8A,-734
WNT8B,-734
WNT9A,-734
WNT9B,-734
GNAI1,-734
GNAI2,-734
GNAI3,-734
GNAO1,-734
HDAC1,-724
HDAC4,-784
MEF2A,-732
MEF2B,-732
MEF2C,-732
MEF2D,-732
HDAC5,-784
HES1,-664
ERBB2,-734
NFKB2,-734
HES5,-664
HEY1,-664
HEY2,-664
HEYL,-664
HIF1A,-738
PFKP,-734
PFKM,-734
PGAM1,-734
PGAM2,-734
PGAM4,-734
PKM,-734
HLA-A,-734
HLA-B,-734
HLA-C,-734
HLA-E,-734
HLA-F,-734
HLA-G,-734
HNF1A,-724
FOXA3,-734
HNF4A,-740
HNF4G,-734
PKLR,-734
SLC2A2,-734
HSF1,-734
IDO1,-736
IDO2,-736
IFNGR1,-732
MARCKSL1,-734
IFNGR2,-732
IL18R1,-736
IL18RAP,-736
IL6R,-734
SOCS3,-736
INSR,-732
PNPLA2,-734
IRF1,-736
IRF3,-702
CD80,-734
CD86,-734
CXCL11,-734
CXCL9,-734
IFNA1,-734
IFNA10,-734
IFNA13,-734
IFNA14,-734
IFNA16,-734
IFNA17,-734
IFNA2,-734
IFNA21,-734
IFNA4,-734
IFNA5,-734
IFNA6,-734
IFNA7,-734
IFNA8,-734
IFNE,-734
IFNK,-734
IFNW1,-734
IFIT1,-734
IFIT1B,-734
IL15,-734
APOBEC3A,-734
APOBEC3A_B,-734
APOBEC3B,-734
APOBEC3C,-734
APOBEC3D,-734
APOBEC3F,-734
APOBEC3G,-734
APOBEC3H,-734
BST2,-734
SAMHD1,-734
TRIM5,-734
IRF5,-736
IRF7,-736
IRF8,-734
IRF9,-714
IL17D,-734
EIF2AK1,-734
EIF2AK2,-734
EIF2AK3,-734
EIF2AK4,-734
MX1,-734
OAS1,-734
OAS2,-734
OAS3,-734
RSAD2,-734
ADAR,-734
PML,-682
ISG15,-734
JAG1,-734
AGER,-736
F3,-736
THBD,-736
MMP7,-736
CD44,-736
CD58,-736
ENTPD1,-736
ENTPD3,-736
ENTPD8,-736
FCER2,-736
ITGAL,-736
TNFAIP3,-736
VIM,-736
JUNB,-738
JUND,-732
BGLAP,-734
LRP5,-734
LRP6,-734
JUP,-676
KDM3A,-736
KDM3B,-736
KIR2DL1,-734
KIR2DL2,-734
KIR2DL3,-734
KIR2DL4,-734
KIR2DL5A,-734
NOS1,-736
ASS1,-736
GSTA1,-736
GSTA2,-736
GSTA3,-736
GSTA4,-736
GSTA5,-736
GSTM1,-736
GSTM2,-736
GSTM3,-736
GSTM4,-736
GSTM5,-736
GSTO1,-736
GSTO2,-736
GSTP1,-736
GSTT1,-736
GSTT2,-736
GSTT2B,-736
MGST1,-736
MGST2,-736
MGST3,-736
NPPC,-736
NQO1,-736
PLAT,-736
SQSTM1,-736
TXN,-736
TXN2,-736
KLF4,-734
SOX2,-732
KMT2A,-734
KMT2D,-734
LEF1,-622
BIRC5,-734
AXIN1,-734
AXIN2,-734
NKD1,-734
SNAI2,-734
MAFA,-740
MAFB,-734
MAML1,-716
HES2,-734
HES3,-734
HES4,-734
HES6,-734
HES7,-734
MAML2,-716
MAML3,-716
MAPK1,-740
IL18,-734
PLAU,-734
PLAUR,-734
JMJD7-PLA2G4B,-734
PLA2G4A,-734
PLA2G4B,-734
PLA2G4C,-734
PLA2G4D,-734
PLA2G4E,-734
PLA2G4F,-734
MAPK10,-738
MAPK11,-740
IRF4,-734
MAPK12,-740
MAPK13,-740
MAPK14,-740
MAPK3,-740
MAPK7,-734
MAPK8,-738
MAPK9,-738
MAX,-734
CDK6,-734
CKS1B,-734
CKS2,-734
MDM2,-734
SOST,-734
MEN1,-734
DCT,-736
TYR,-736
TYRP1,-736
MLX,-734
ACACB,-734
MLXIP,-734
MLXIPL,-734
MTOR,-734
TERT,-734
TFAP4,-734
GLS,-734
GLS2,-734
SLC1A5,-734
MYD88,-740
NACA,-728
NANOG,-730
POU5F1,-734
POU5F1B,-734
NCOA1,-674
NCOA2,-726
NCOA3,-674
NEUROD1,-734
GCK,-734
IAPP,-734
NEUROG3,-728
NKX2-2,-734
PAX4,-734
PAX6,-740
MYH7,-734
NPPB,-734
TRPC6,-734
F2R,-734
IL17A,-736
IL17F,-736
IL21,-736
IL22,-736
RCAN1,-734
RGS2,-734
NFATC2,-726
NFATC3,-726
NFATC4,-738
NFE2L2,-728
TXNRD1,-734
TXNRD2,-734
TXNRD3,-734
BCL2L1,-734
TRAF1,-734
TRAF2,-734
TRAF3,-734
TRAF4,-734
TRAF5,-734
TRAF6,-734
AMH,-734
BCL2A1,-734
CFLAR,-734
NFKBIA,-734
MYB,-734
PTPN13,-734
BIRC7,-734
BIRC8,-734
CEBPB,-734
CEBPG,-734
IL15RA,-734
LTA,-734
CCL13,-734
CCL19,-734
CCL21,-734
CXCL12,-734
TNFSF13B,-734
NFX1,-664
NOTCH1,-734
NOTCH2,-734
NOTCH3,-734
NOTCH4,-734
NFYA,-734
NFYB,-734
NFYC,-734
FLT4,-734
NPAS2,-734
NR0B2,-734
CYP7A1,-734
SLC10A1,-734
SLCO1A2,-734
SLCO1B1,-734
SLCO1B3,-734
SLCO1B7,-734
NR1H3,-682
SREBF1,-734
NR1H4,-712
ABCB11,-734
ABCB4,-734
ABCC2,-734
SLC51A,-734
SLC51B,-734
NR3C2,-704
ATP1A1,-734
ATP1A2,-734
ATP1A3,-734
ATP1A4,-734
ATP1B1,-734
ATP1B2,-734
ATP1B3,-734
ATP1B4,-734
FXYD2,-734
FXYD4,-734
KRAS,-734
SCNN1A,-734
SCNN1B,-734
SCNN1G,-734
SGK1,-734
NR4A1,-734
NR4A2,-734
FGF23,-734
NR5A1,-734
ONECUT1,-718
HNF1B,-734
PAX8,-734
PBX1,-734
NKX6-1,-734
NR5A2,-734
PGAM5,-732
DNM1L,-734
PIAS1,-734
PIAS2,-734
PIAS3,-734
PIAS4,-734
PIK3CA,-718
RCAN2,-734
PIK3CB,-718
PIK3CD,-718
PIK3R1,-718
PIK3R2,-718
PIK3R3,-718
CEBPE,-734
ZBTB16,-734
PPARA,-690
ACAA1,-734
ACADM,-734
ACOX1,-734
ACOX2,-734
ACOX3,-734
ACSL1,-734
ACSL3,-734
ACSL4,-734
ACSL5,-734
ACSL6,-734
ANGPTL4,-734
APOA1,-734
APOA2,-734
APOA5,-734
APOC3,-734
CPT2,-734
CYP4A11,-734
CYP4A22,-734
CYP8B1,-734
DBI,-734
EHHADH,-734
FABP1,-734
FADS2,-734
HMGCS2,-734
LPL,-734
ME1,-734
PLTP,-734
SCD,-734
SCD5,-734
SCP2,-734
SLC27A1,-734
SLC27A4,-734
ACSBG1,-734
ACSBG2,-734
ACADL,-734
FABP3,-734
ILK,-734
PDPK1,-734
UBC,-734
PPARG,-726
ADIPOQ,-734
AQP7,-734
CD36,-734
CYP27A1,-734
FABP4,-734
GK,-734
GK2,-734
OLR1,-734
PLIN1,-734
SORBS1,-734
PLIN2,-734
PLIN4,-734
PLIN5,-734
SLC2A4,-736
NRF1,-736
TFAM,-736
PRKAA1,-722
SPHK1,-734
SPHK2,-734
PRKAA2,-722
PRKAB1,-722
PRKAB2,-722
PRKACA,-732
EHMT1,-734
EHMT2,-734
AKR1C3,-734
CYP19A1,-734
HSD17B1,-734
HSD17B2,-734
HSD17B7,-734
HSD3B1,-734
HSD3B2,-734
PRKACB,-732
PRKACG,-732
PRKAG1,-722
PRKAG2,-722
PRKAG3,-722
PRKCQ,-736
PSEN1,-664
FOXP3,-734
DUSP6,-734
RBBP5,-734
RBL1,-680
RBPJ,-658
PTCRA,-734
CR2,-734
RUNX3,-734
RBPJL,-658
RELB,-730
RFX5,-734
RFXANK,-734
RFXAP,-734
RPS6,-734
RPS6KA5,-680
RUNX1,-734
CSF1R,-734
RUNX1T1,-734
RUNX2,-732
MMP13,-734
RXRA,-678
RXRB,-734
RXRG,-734
SIRT1,-724
SMAD1,-734
ID1,-734
ID2,-734
ID3,-734
ID4,-734
DUSP9,-734
SMAD2,-664
PITX2,-734
ACTA2,-734
CDH1,-734
CTGF,-734
SMAD7,-734
IL23R,-734
COL1A1,-734
COL1A2,-734
COL3A1,-734
COL4A1,-734
COL4A2,-734
COL4A3,-734
COL4A4,-734
COL4A5,-734
COL4A6,-734
SMAD3,-664
SMAD4,-682
SMAD5,-734
SMAD9,-734
SOS1,-672
SPRED1,-734
SPRED2,-734
SPRY1,-734
SPRY2,-734
SPRY3,-734
SPRY4,-734
SOS2,-672
SOX9,-734
SP1,-676
SPI1,-714
CSF2RA,-734
CD14,-734
FCGR1A,-734
ITGAM,-734
ACACA,-734
FASN,-734
SRF,-724
STAT1,-680
PIM1,-734
SOCS1,-734
SOCS2,-734
SOCS4,-734
SOCS5,-734
SOCS7,-734
RIPK1,-734
AOX1,-734
CISH,-734
GFAP,-734
SOCS6,-734
CSN2,-734
ELF5,-734
LHCGR,-734
PRLR,-734
TH,-734
IRGM,-734
OASL,-734
STAT2,-676
STAT3,-676
PIM2,-734
MIR21,-734
STAT4,-692
STAT5A,-668
STAT5B,-668
STAT6,-670
TBX3,-734
TCF3,-728
ESRRB,-734
BAX,-734
LCK,-734
POLB,-734
TCF7,-622
TCF7L1,-622
TCF7L2,-622
TEAD1,-684
TEAD2,-684
TEAD3,-684
TEAD4,-684
TFDP1,-680
TFDP2,-680
THRA,-686
ATP2A2,-734
MYH6,-734
PLN,-734
THRB,-632
TICAM1,-736
TLR2,-732
PDCD4,-734
TLR4,-732
BAI1,-734
CCNG1,-734
CD82,-734
DDB2,-734
EI24,-734
GTSE1,-734
IGFBP3,-734
PERP,-734
PMAIP1,-734
PPM1D,-734
PTEN,-734
RCHY1,-734
RFWD2,-734
RPRM,-734
RRM2,-734
RRM2B,-734
SERPINB5,-734
SESN1,-734
SESN2,-734
SESN3,-734
SFN,-734
SHISA5,-734
SIAH1,-734
STEAP3,-734
TNFRSF10B,-734
TP53I3,-734
TP73,-734
TSC2,-734
ZMAT3,-734
BAK1,-734
ADGRB1,-734
AIFM2,-734
COP1,-734
PIDD1,-734
SIVA1,-734
APAF1,-734
BID,-734
TNFRSF10A,-734
SAT1,-734
SAT2,-734
SLC7A11,-734
POLK,-734
TTF1,-734
TTF2,-734
TWIST1,-730
MIR10A,-734
MIR10B,-734
TWIST2,-730
U2AF1,-734
U2AF1L4,-734
U2AF1L5,-734
VDR,-720
S100G,-734
SLC34A2,-734
TRPV6,-734
WDR5,-734
WDR5B,-734
WWTR1,-726
AFP,-734
AREG,-734
FGF1,-734
ITGB2,-734
XBP1,-712
YAP1,-676
ZBTB17,-734
