Alpha_Node,Total_Support
PRKAG2,982
PRKAG3,982
PRKCQ,982
PSEN1,982
FOXP3,982
DUSP6,982
RBBP5,982
RBL1,982
RBPJ,982
PTCRA,982
CR2,982
RUNX3,982
RBPJL,982
RELB,982
RFX5,982
RFXANK,982
RFXAP,982
RPS6,982
RPS6KA5,982
RUNX1,982
CSF1R,982
RUNX1T1,982
RUNX2,982
MMP13,982
RXRA,982
RXRB,982
RXRG,982
SIRT1,982
SMAD1,982
ID1,982
ID2,982
ID3,982
ID4,982
DUSP9,982
SMAD2,982
PITX2,982
ACTA2,982
CDH1,982
CTGF,982
SMAD7,982
IL23R,982
COL1A1,982
COL1A2,982
COL3A1,982
COL4A1,982
COL4A2,982
COL4A3,982
COL4A4,982
COL4A5,982
COL4A6,982
SMAD3,982
SMAD4,982
SMAD5,982
SMAD9,982
SOS1,982
SPRED1,982
SPRED2,982
SPRY1,982
SPRY2,982
SPRY3,982
SPRY4,982
SOS2,982
SOX9,982
SP1,982
SPI1,982
CSF2RA,982
CD14,982
FCGR1A,982
ITGAM,982
ACACA,982
FASN,982
SRF,982
STAT1,982
PIM1,982
SOCS1,982
SOCS2,982
SOCS4,982
SOCS5,982
SOCS7,982
RIPK1,982
AOX1,982
CISH,982
GFAP,982
SOCS6,982
CSN2,982
ELF5,982
LHCGR,982
PRLR,982
TH,982
IRGM,982
OASL,982
STAT2,982
STAT3,982
PIM2,982
MIR21,982
STAT4,982
STAT5A,982
STAT5B,982
STAT6,982
TBX3,982
TCF3,982
ESRRB,982
BAX,982
LCK,982
POLB,982
TCF7,982
TCF7L1,982
TCF7L2,982
TEAD1,982
TEAD2,982
TEAD3,982
TEAD4,982
TFDP1,982
TFDP2,982
THRA,982
ATP2A2,982
MYH6,982
PLN,982
THRB,982
TICAM1,982
TLR2,982
PDCD4,982
TLR4,982
BAI1,982
CCNG1,982
CD82,982
DDB2,982
EI24,982
GTSE1,982
IGFBP3,982
PERP,982
PMAIP1,982
PPM1D,982
PTEN,982
RCHY1,982
RFWD2,982
RPRM,982
RRM2,982
RRM2B,982
SERPINB5,982
SESN1,982
SESN2,982
SESN3,982
SFN,982
SHISA5,982
SIAH1,982
STEAP3,982
TNFRSF10B,982
TP53I3,982
TP73,982
TSC2,982
ZMAT3,982
BAK1,982
ADGRB1,982
AIFM2,982
COP1,982
PIDD1,982
SIVA1,982
APAF1,982
BID,982
TNFRSF10A,982
SAT1,982
SAT2,982
SLC7A11,982
POLK,982
TTF1,982
TTF2,982
TWIST1,982
MIR10A,982
MIR10B,982
TWIST2,982
U2AF1,982
U2AF1L4,982
U2AF1L5,982
VDR,982
S100G,982
SLC34A2,982
TRPV6,982
WDR5,982
WDR5B,982
WWTR1,982
AFP,982
AREG,982
FGF1,982
ITGB2,982
XBP1,982
YAP1,982
ZBTB17,982
