Alpha_Node,Total_Support
FOXA2,-750
PDX1,-742
CAT,-746
FOXO1,-746
FBP1,-746
FBP2,-746
ATG12,-746
ATM,-746
BCL6,-746
CCNB1,-746
CCNB2,-746
CCNB3,-746
CCNG2,-746
CDKN2D,-746
FBXO25,-746
FBXO32,-746
GABARAP,-746
GABARAPL1,-746
GABARAPL2,-746
GADD45A,-746
GADD45B,-746
GADD45G,-746
IL7R,-746
PLK1,-746
PLK2,-746
PLK3,-746
PLK4,-746
RAG1,-746
RAG2,-746
RBL2,-692
S1PR1,-746
S1PR4,-746
TNFSF10,-746
ATG5,-746
FOXO3,-748
GALT,-746
FOXO4,-750
FOXO6,-750
MAF,-752
GATA4,-748
TRAF3IP2,-746
GCM1,-746
GCM2,-746
GLI1,-746
BMP2,-746
BMP4,-746
BMP5,-746
BMP6,-746
BMP7,-746
BMP8A,-746
BMP8B,-746
GLI2,-746
GLI3,-746
HHIP,-746
PTCH1,-746
PTCH2,-746
WNT1,-746
WNT10A,-746
WNT10B,-746
WNT11,-746
WNT16,-746
WNT2,-746
WNT2B,-746
WNT3,-746
WNT3A,-746
WNT4,-746
WNT5A,-746
WNT5B,-746
WNT6,-746
WNT7A,-746
WNT7B,-746
WNT8A,-746
WNT8B,-746
WNT9A,-746
WNT9B,-746
GNAI1,-746
GNAI2,-746
GNAI3,-746
GNAO1,-746
HDAC1,-734
HDAC4,-798
MEF2A,-744
MEF2B,-744
MEF2C,-744
MEF2D,-744
HDAC5,-802
HES1,-670
ERBB2,-746
NFKB2,-714
HES5,-670
HEY1,-670
HEY2,-670
HEYL,-670
HIF1A,-750
PFKP,-746
PFKM,-746
PGAM1,-746
PGAM2,-746
PGAM4,-746
PKM,-746
HLA-A,-746
HLA-B,-746
HLA-C,-746
HLA-E,-746
HLA-F,-746
HLA-G,-746
HNF1A,-736
FOXA3,-746
HNF4A,-752
HNF4G,-746
PKLR,-746
SLC2A2,-746
HSF1,-746
IDO1,-746
IDO2,-746
IFNGR1,-746
MARCKSL1,-746
IFNGR2,-746
IL18R1,-746
IL18RAP,-746
IL6R,-746
SOCS3,-748
INSR,-744
PNPLA2,-746
IRF1,-748
IRF3,-712
CD80,-746
CD86,-746
CXCL11,-746
CXCL9,-746
IFNA1,-746
IFNA10,-746
IFNA13,-746
IFNA14,-746
IFNA16,-746
IFNA17,-746
IFNA2,-746
IFNA21,-746
IFNA4,-746
IFNA5,-746
IFNA6,-746
IFNA7,-746
IFNA8,-746
IFNE,-746
IFNK,-746
IFNW1,-746
IFIT1,-746
IFIT1B,-746
IL15,-746
APOBEC3A,-746
APOBEC3A_B,-746
APOBEC3B,-746
APOBEC3C,-746
APOBEC3D,-746
APOBEC3F,-746
APOBEC3G,-746
APOBEC3H,-746
BST2,-746
SAMHD1,-746
TRIM5,-746
IRF5,-748
IRF7,-746
IRF8,-746
IRF9,-724
IL17D,-746
EIF2AK1,-746
EIF2AK2,-746
EIF2AK3,-746
EIF2AK4,-746
MX1,-746
OAS1,-746
OAS2,-746
OAS3,-746
RSAD2,-746
ADAR,-746
PML,-694
ISG15,-746
JAG1,-746
AGER,-748
F3,-748
THBD,-748
MMP7,-748
CD44,-748
CD58,-748
ENTPD1,-748
ENTPD3,-748
ENTPD8,-748
FCER2,-748
ITGAL,-748
TNFAIP3,-748
VIM,-748
JUNB,-718
JUND,-712
BGLAP,-746
LRP5,-746
LRP6,-746
JUP,-688
KDM3A,-748
KDM3B,-748
KIR2DL1,-746
KIR2DL2,-746
KIR2DL3,-746
KIR2DL4,-746
KIR2DL5A,-746
NOS1,-748
ASS1,-748
GSTA1,-748
GSTA2,-748
GSTA3,-748
GSTA4,-748
GSTA5,-748
GSTM1,-748
GSTM2,-748
GSTM3,-748
GSTM4,-748
GSTM5,-748
GSTO1,-748
GSTO2,-748
GSTP1,-748
GSTT1,-748
GSTT2,-748
GSTT2B,-748
MGST1,-748
MGST2,-748
MGST3,-748
NPPC,-748
NQO1,-748
PLAT,-748
SQSTM1,-748
TXN,-748
TXN2,-748
KLF4,-746
SOX2,-744
KMT2A,-746
KMT2D,-746
LEF1,-628
BIRC5,-746
AXIN1,-746
AXIN2,-746
NKD1,-746
SNAI2,-746
MAFA,-752
MAFB,-746
MAML1,-698
HES2,-746
HES3,-746
HES4,-746
HES6,-746
HES7,-746
MAML2,-698
MAML3,-698
MAPK1,-750
IL18,-746
PLAU,-746
PLAUR,-746
JMJD7-PLA2G4B,-746
PLA2G4A,-746
PLA2G4B,-746
PLA2G4C,-746
PLA2G4D,-746
PLA2G4E,-746
PLA2G4F,-746
MAPK10,-750
MAPK11,-752
IRF4,-746
MAPK12,-752
MAPK13,-752
MAPK14,-752
MAPK3,-752
MAPK7,-744
MAPK8,-750
MAPK9,-750
MAX,-746
CDK6,-746
CKS1B,-746
CKS2,-746
MDM2,-746
SOST,-746
MEN1,-746
DCT,-748
TYR,-748
TYRP1,-748
MLX,-746
ACACB,-746
MLXIP,-746
MLXIPL,-746
MTOR,-746
TERT,-746
TFAP4,-746
GLS,-746
GLS2,-746
SLC1A5,-746
MYD88,-752
NACA,-746
NANOG,-742
POU5F1,-746
POU5F1B,-746
NCOA1,-686
NCOA2,-738
NCOA3,-686
NEUROD1,-746
GCK,-746
IAPP,-746
NEUROG3,-740
NKX2-2,-746
PAX4,-746
PAX6,-752
MYH7,-746
NPPB,-746
TRPC6,-746
F2R,-746
IL17A,-748
IL17F,-748
IL21,-748
IL22,-748
RCAN1,-746
RGS2,-746
NFATC2,-732
NFATC3,-732
NFATC4,-750
NFE2L2,-740
TXNRD1,-746
TXNRD2,-746
TXNRD3,-746
BCL2L1,-746
TRAF1,-746
TRAF2,-746
TRAF3,-746
TRAF4,-746
TRAF5,-746
TRAF6,-746
AMH,-746
BCL2A1,-746
CFLAR,-746
NFKBIA,-746
MYB,-746
PTPN13,-746
BIRC7,-746
BIRC8,-746
CEBPB,-746
CEBPG,-746
IL15RA,-746
LTA,-746
CCL13,-746
CCL19,-746
CCL21,-746
CXCL12,-746
TNFSF13B,-746
NFX1,-670
NOTCH1,-714
NOTCH2,-714
NOTCH3,-714
NOTCH4,-714
NFYA,-746
NFYB,-746
NFYC,-746
FLT4,-746
NPAS2,-746
NR0B2,-746
CYP7A1,-746
SLC10A1,-746
SLCO1A2,-746
SLCO1B1,-746
SLCO1B3,-746
SLCO1B7,-746
NR1H3,-694
SREBF1,-746
NR1H4,-724
ABCB11,-746
ABCB4,-746
ABCC2,-746
SLC51A,-746
SLC51B,-746
NR3C2,-716
ATP1A1,-746
ATP1A2,-746
ATP1A3,-746
ATP1A4,-746
ATP1B1,-746
ATP1B2,-746
ATP1B3,-746
ATP1B4,-746
FXYD2,-746
FXYD4,-746
KRAS,-746
SCNN1A,-746
SCNN1B,-746
SCNN1G,-746
SGK1,-746
NR4A1,-746
NR4A2,-746
FGF23,-746
NR5A1,-746
ONECUT1,-736
HNF1B,-746
PAX8,-746
PBX1,-746
NKX6-1,-746
NR5A2,-746
PGAM5,-744
DNM1L,-746
PIAS1,-746
PIAS2,-746
PIAS3,-746
PIAS4,-746
PIK3CA,-730
RCAN2,-746
PIK3CB,-730
PIK3CD,-730
PIK3R1,-730
PIK3R2,-730
PIK3R3,-730
CEBPE,-746
ZBTB16,-746
PPARA,-702
ACAA1,-746
ACADM,-746
ACOX1,-746
ACOX2,-746
ACOX3,-746
ACSL1,-746
ACSL3,-746
ACSL4,-746
ACSL5,-746
ACSL6,-746
ANGPTL4,-746
APOA1,-746
APOA2,-746
APOA5,-746
APOC3,-746
CPT2,-746
CYP4A11,-746
CYP4A22,-746
CYP8B1,-746
DBI,-746
EHHADH,-746
FABP1,-746
FADS2,-746
HMGCS2,-746
LPL,-746
ME1,-746
PLTP,-746
SCD,-746
SCD5,-746
SCP2,-746
SLC27A1,-746
SLC27A4,-746
ACSBG1,-746
ACSBG2,-746
ACADL,-746
FABP3,-746
ILK,-746
PDPK1,-746
UBC,-746
PPARG,-736
ADIPOQ,-746
AQP7,-746
CD36,-746
CYP27A1,-746
FABP4,-746
GK,-746
GK2,-746
OLR1,-746
PLIN1,-746
SORBS1,-746
PLIN2,-746
PLIN4,-746
PLIN5,-746
SLC2A4,-748
NRF1,-748
TFAM,-748
PRKAA1,-734
SPHK1,-746
SPHK2,-746
PRKAA2,-734
PRKAB1,-734
PRKAB2,-734
PRKACA,-744
EHMT1,-746
EHMT2,-746
AKR1C3,-746
CYP19A1,-746
HSD17B1,-746
HSD17B2,-746
HSD17B7,-746
HSD3B1,-746
HSD3B2,-746
PRKACB,-744
PRKACG,-744
PRKAG1,-734
PRKAG2,-734
PRKAG3,-734
PRKCQ,-748
PSEN1,-670
FOXP3,-746
DUSP6,-746
RBBP5,-746
RBL1,-692
RBPJ,-642
PTCRA,-746
CR2,-746
RUNX3,-746
RBPJL,-646
RELB,-710
RFX5,-746
RFXANK,-746
RFXAP,-746
RPS6,-748
RPS6KA5,-692
RUNX1,-746
CSF1R,-746
RUNX1T1,-746
RUNX2,-744
MMP13,-746
RXRA,-690
RXRB,-746
RXRG,-746
SIRT1,-734
SMAD1,-746
ID1,-746
ID2,-746
ID3,-746
ID4,-746
DUSP9,-746
SMAD2,-674
PITX2,-746
ACTA2,-746
CDH1,-746
CTGF,-746
SMAD7,-746
IL23R,-746
COL1A1,-746
COL1A2,-746
COL3A1,-746
COL4A1,-746
COL4A2,-746
COL4A3,-746
COL4A4,-746
COL4A5,-746
COL4A6,-746
SMAD3,-690
SMAD4,-690
SMAD5,-746
SMAD9,-746
SOS1,-686
SPRED1,-746
SPRED2,-746
SPRY1,-746
SPRY2,-746
SPRY3,-746
SPRY4,-746
SOS2,-696
SOX9,-746
SP1,-688
SPI1,-724
CSF2RA,-746
CD14,-746
FCGR1A,-746
ITGAM,-746
ACACA,-746
FASN,-746
SRF,-734
STAT1,-696
PIM1,-746
SOCS1,-746
SOCS2,-746
SOCS4,-746
SOCS5,-746
SOCS7,-746
RIPK1,-746
AOX1,-746
CISH,-746
GFAP,-746
SOCS6,-746
CSN2,-746
ELF5,-746
LHCGR,-746
PRLR,-746
TH,-746
IRGM,-746
OASL,-746
STAT2,-688
STAT3,-656
PIM2,-746
MIR21,-746
STAT4,-702
STAT5A,-676
STAT5B,-676
STAT6,-678
TBX3,-746
TCF3,-740
ESRRB,-746
BAX,-746
LCK,-746
POLB,-746
TCF7,-628
TCF7L1,-628
TCF7L2,-628
TEAD1,-696
TEAD2,-696
TEAD3,-696
TEAD4,-696
TFDP1,-692
TFDP2,-692
THRA,-666
ATP2A2,-746
MYH6,-746
PLN,-746
THRB,-624
TICAM1,-748
TLR2,-746
PDCD4,-746
TLR4,-746
BAI1,-746
CCNG1,-746
CD82,-746
DDB2,-746
EI24,-746
GTSE1,-746
IGFBP3,-746
PERP,-746
PMAIP1,-746
PPM1D,-746
PTEN,-746
RCHY1,-746
RFWD2,-746
RPRM,-746
RRM2,-746
RRM2B,-746
SERPINB5,-746
SESN1,-746
SESN2,-746
SESN3,-746
SFN,-746
SHISA5,-746
SIAH1,-746
STEAP3,-746
TNFRSF10B,-746
TP53I3,-746
TP73,-746
TSC2,-746
ZMAT3,-746
BAK1,-746
ADGRB1,-746
AIFM2,-746
COP1,-746
PIDD1,-746
SIVA1,-746
APAF1,-746
BID,-746
TNFRSF10A,-746
SAT1,-746
SAT2,-746
SLC7A11,-746
POLK,-746
TTF1,-746
TTF2,-746
TWIST1,-744
MIR10A,-746
MIR10B,-746
TWIST2,-746
U2AF1,-746
U2AF1L4,-746
U2AF1L5,-746
VDR,-732
S100G,-746
SLC34A2,-746
TRPV6,-746
WDR5,-746
WDR5B,-746
WWTR1,-738
AFP,-746
AREG,-746
FGF1,-746
ITGB2,-746
XBP1,-726
YAP1,-696
ZBTB17,-746
