Alpha_Node,Total_Support
SLC8A1,-738
TRPV5,-738
PPARD,-742
ESR2,-678
ETS1,-732
CDK4,-738
IL8,-738
MMP1,-740
MMP2,-740
MMP9,-740
ETS2,-728
BCL2L11,-740
FAS,-740
HRK,-740
NFATC1,-728
CCL3,-740
CCL3L1,-740
CCL3L3,-740
CCL4,-740
CCL4L1,-740
CCL4L2,-740
GATA3,-746
IFNG,-742
IL12RB1,-740
IL12RB2,-738
IL13,-738
IL2,-740
IL2RA,-740
IL4,-740
IL4R,-740
IL5,-738
TBX21,-722
CSF2,-740
CXCL1,-740
CXCL2,-740
CXCL3,-740
FGF2,-740
CTSL,-740
PDGFA,-740
SELE,-740
VCAM1,-740
CDK5,-738
GRIA2,-738
NFKB1,-728
RELA,-728
FOSL2,-738
FOXA2,-742
PDX1,-734
CAT,-738
FOXO1,-738
FBP1,-738
FBP2,-738
ATG12,-738
ATM,-738
BCL6,-738
CCNB1,-738
CCNB2,-738
CCNB3,-738
CCNG2,-738
CDKN2D,-738
FBXO25,-738
FBXO32,-738
GABARAP,-738
GABARAPL1,-738
GABARAPL2,-738
GADD45A,-738
GADD45B,-738
GADD45G,-738
IL7R,-738
PLK1,-738
PLK2,-738
PLK3,-738
PLK4,-738
RAG1,-738
RAG2,-738
RBL2,-684
S1PR1,-738
S1PR4,-738
TNFSF10,-738
ATG5,-738
FOXO3,-740
GALT,-738
FOXO4,-742
FOXO6,-742
MAF,-744
GATA4,-740
TRAF3IP2,-738
GCM1,-738
GCM2,-738
GLI1,-738
BMP2,-738
BMP4,-738
BMP5,-738
BMP6,-738
BMP7,-738
BMP8A,-738
BMP8B,-738
GLI2,-738
GLI3,-738
HHIP,-738
PTCH1,-738
PTCH2,-738
WNT1,-738
WNT10A,-738
WNT10B,-738
WNT11,-738
WNT16,-738
WNT2,-738
WNT2B,-738
WNT3,-738
WNT3A,-738
WNT4,-738
WNT5A,-738
WNT5B,-738
WNT6,-738
WNT7A,-738
WNT7B,-738
WNT8A,-738
WNT8B,-738
WNT9A,-738
WNT9B,-738
GNAI1,-738
GNAI2,-738
GNAI3,-738
GNAO1,-738
HDAC1,-728
HDAC4,-790
MEF2A,-736
MEF2B,-736
MEF2C,-736
MEF2D,-736
HDAC5,-794
HES1,-664
ERBB2,-738
NFKB2,-734
HES5,-664
HEY1,-664
HEY2,-664
HEYL,-664
HIF1A,-742
PFKP,-738
PFKM,-738
PGAM1,-738
PGAM2,-738
PGAM4,-738
PKM,-738
HLA-A,-738
HLA-B,-738
HLA-C,-738
HLA-E,-738
HLA-F,-738
HLA-G,-738
HNF1A,-728
FOXA3,-738
HNF4A,-744
HNF4G,-738
PKLR,-738
SLC2A2,-738
HSF1,-738
IDO1,-740
IDO2,-740
IFNGR1,-738
MARCKSL1,-738
IFNGR2,-738
IL18R1,-738
IL18RAP,-738
IL6R,-738
SOCS3,-740
INSR,-736
PNPLA2,-738
IRF1,-740
IRF3,-706
CD80,-738
CD86,-738
CXCL11,-738
CXCL9,-738
IFNA1,-738
IFNA10,-738
IFNA13,-738
IFNA14,-738
IFNA16,-738
IFNA17,-738
IFNA2,-738
IFNA21,-738
IFNA4,-738
IFNA5,-738
IFNA6,-738
IFNA7,-738
IFNA8,-738
IFNE,-738
IFNK,-738
IFNW1,-738
IFIT1,-738
IFIT1B,-738
IL15,-738
APOBEC3A,-738
APOBEC3A_B,-738
APOBEC3B,-738
APOBEC3C,-738
APOBEC3D,-738
APOBEC3F,-738
APOBEC3G,-738
APOBEC3H,-738
BST2,-738
SAMHD1,-738
TRIM5,-738
IRF5,-740
IRF7,-740
IRF8,-738
IRF9,-718
IL17D,-738
EIF2AK1,-738
EIF2AK2,-738
EIF2AK3,-738
EIF2AK4,-738
MX1,-738
OAS1,-738
OAS2,-738
OAS3,-738
RSAD2,-738
ADAR,-738
PML,-686
ISG15,-738
JAG1,-738
AGER,-740
F3,-740
THBD,-740
MMP7,-740
CD44,-740
CD58,-740
ENTPD1,-740
ENTPD3,-740
ENTPD8,-740
FCER2,-740
ITGAL,-740
TNFAIP3,-740
VIM,-740
JUNB,-738
JUND,-732
BGLAP,-738
LRP5,-738
LRP6,-738
JUP,-680
KDM3A,-740
KDM3B,-740
KIR2DL1,-738
KIR2DL2,-738
KIR2DL3,-738
KIR2DL4,-738
KIR2DL5A,-738
NOS1,-740
ASS1,-740
GSTA1,-740
GSTA2,-740
GSTA3,-740
GSTA4,-740
GSTA5,-740
GSTM1,-740
GSTM2,-740
GSTM3,-740
GSTM4,-740
GSTM5,-740
GSTO1,-740
GSTO2,-740
GSTP1,-740
GSTT1,-740
GSTT2,-740
GSTT2B,-740
MGST1,-740
MGST2,-740
MGST3,-740
NPPC,-740
NQO1,-740
PLAT,-740
SQSTM1,-740
TXN,-740
TXN2,-740
KLF4,-738
SOX2,-736
KMT2A,-738
KMT2D,-738
LEF1,-622
BIRC5,-738
AXIN1,-738
AXIN2,-738
NKD1,-738
SNAI2,-738
MAFA,-744
MAFB,-738
MAML1,-716
HES2,-738
HES3,-738
HES4,-738
HES6,-738
HES7,-738
MAML2,-716
MAML3,-716
MAPK1,-744
IL18,-738
PLAU,-738
PLAUR,-738
JMJD7-PLA2G4B,-738
PLA2G4A,-738
PLA2G4B,-738
PLA2G4C,-738
PLA2G4D,-738
PLA2G4E,-738
PLA2G4F,-738
MAPK10,-742
MAPK11,-744
IRF4,-738
MAPK12,-744
MAPK13,-744
MAPK14,-744
MAPK3,-746
MAPK7,-738
MAPK8,-742
MAPK9,-742
MAX,-738
CDK6,-738
CKS1B,-738
CKS2,-738
MDM2,-738
SOST,-738
MEN1,-738
DCT,-740
TYR,-740
TYRP1,-740
MLX,-738
ACACB,-738
MLXIP,-738
MLXIPL,-738
MTOR,-738
TERT,-738
TFAP4,-738
GLS,-738
GLS2,-738
SLC1A5,-738
MYD88,-744
NACA,-738
NANOG,-734
POU5F1,-738
POU5F1B,-738
NCOA1,-678
NCOA2,-730
NCOA3,-678
NEUROD1,-738
GCK,-738
IAPP,-738
NEUROG3,-732
NKX2-2,-738
PAX4,-738
PAX6,-744
MYH7,-738
NPPB,-738
TRPC6,-738
F2R,-738
IL17A,-740
IL17F,-740
IL21,-740
IL22,-740
RCAN1,-738
RGS2,-738
NFATC2,-726
NFATC3,-726
NFATC4,-742
NFE2L2,-732
TXNRD1,-738
TXNRD2,-738
TXNRD3,-738
BCL2L1,-738
TRAF1,-738
TRAF2,-738
TRAF3,-738
TRAF4,-738
TRAF5,-738
TRAF6,-738
AMH,-738
BCL2A1,-738
CFLAR,-738
NFKBIA,-738
MYB,-738
PTPN13,-738
BIRC7,-738
BIRC8,-738
CEBPB,-738
CEBPG,-738
IL15RA,-738
LTA,-738
CCL13,-738
CCL19,-738
CCL21,-738
CXCL12,-738
TNFSF13B,-738
NFX1,-664
NOTCH1,-734
NOTCH2,-734
NOTCH3,-734
NOTCH4,-734
NFYA,-738
NFYB,-738
NFYC,-738
FLT4,-738
NPAS2,-738
NR0B2,-738
CYP7A1,-738
SLC10A1,-738
SLCO1A2,-738
SLCO1B1,-738
SLCO1B3,-738
SLCO1B7,-738
NR1H3,-686
SREBF1,-738
NR1H4,-716
ABCB11,-738
ABCB4,-738
ABCC2,-738
SLC51A,-738
SLC51B,-738
NR3C2,-708
ATP1A1,-738
ATP1A2,-738
ATP1A3,-738
ATP1A4,-738
ATP1B1,-738
ATP1B2,-738
ATP1B3,-738
ATP1B4,-738
FXYD2,-738
FXYD4,-738
KRAS,-738
SCNN1A,-738
SCNN1B,-738
SCNN1G,-738
SGK1,-738
NR4A1,-738
NR4A2,-738
FGF23,-738
NR5A1,-738
ONECUT1,-728
HNF1B,-738
PAX8,-738
PBX1,-738
NKX6-1,-738
NR5A2,-738
PGAM5,-736
DNM1L,-738
PIAS1,-738
PIAS2,-738
PIAS3,-738
PIAS4,-738
PIK3CA,-722
RCAN2,-738
PIK3CB,-722
PIK3CD,-722
PIK3R1,-722
PIK3R2,-722
PIK3R3,-722
CEBPE,-738
ZBTB16,-738
PPARA,-694
ACAA1,-738
ACADM,-738
ACOX1,-738
ACOX2,-738
ACOX3,-738
ACSL1,-738
ACSL3,-738
ACSL4,-738
ACSL5,-738
ACSL6,-738
ANGPTL4,-738
APOA1,-738
APOA2,-738
APOA5,-738
APOC3,-738
CPT2,-738
CYP4A11,-738
CYP4A22,-738
CYP8B1,-738
DBI,-738
EHHADH,-738
FABP1,-738
FADS2,-738
HMGCS2,-738
LPL,-738
ME1,-738
PLTP,-738
SCD,-738
SCD5,-738
SCP2,-738
SLC27A1,-738
SLC27A4,-738
ACSBG1,-738
ACSBG2,-738
ACADL,-738
FABP3,-738
ILK,-738
PDPK1,-738
UBC,-738
PPARG,-730
ADIPOQ,-738
AQP7,-738
CD36,-738
CYP27A1,-738
FABP4,-738
GK,-738
GK2,-738
OLR1,-738
PLIN1,-738
SORBS1,-738
PLIN2,-738
PLIN4,-738
PLIN5,-738
SLC2A4,-740
NRF1,-740
TFAM,-740
PRKAA1,-726
SPHK1,-738
SPHK2,-738
PRKAA2,-726
PRKAB1,-726
PRKAB2,-726
PRKACA,-736
EHMT1,-738
EHMT2,-738
AKR1C3,-738
CYP19A1,-738
HSD17B1,-738
HSD17B2,-738
HSD17B7,-738
HSD3B1,-738
HSD3B2,-738
PRKACB,-736
PRKACG,-736
PRKAG1,-726
PRKAG2,-726
PRKAG3,-726
PRKCQ,-740
PSEN1,-664
FOXP3,-738
DUSP6,-738
RBBP5,-738
RBL1,-684
RBPJ,-660
PTCRA,-738
CR2,-738
RUNX3,-738
RBPJL,-664
RELB,-730
RFX5,-738
RFXANK,-738
RFXAP,-738
RPS6,-740
RPS6KA5,-684
RUNX1,-738
CSF1R,-738
RUNX1T1,-738
RUNX2,-736
MMP13,-738
RXRA,-682
RXRB,-738
RXRG,-738
SIRT1,-728
SMAD1,-738
ID1,-738
ID2,-738
ID3,-738
ID4,-738
DUSP9,-738
SMAD2,-666
PITX2,-738
ACTA2,-738
CDH1,-738
CTGF,-738
SMAD7,-738
IL23R,-738
COL1A1,-738
COL1A2,-738
COL3A1,-738
COL4A1,-738
COL4A2,-738
COL4A3,-738
COL4A4,-738
COL4A5,-738
COL4A6,-738
SMAD3,-682
SMAD4,-682
SMAD5,-738
SMAD9,-738
SOS1,-678
SPRED1,-738
SPRED2,-738
SPRY1,-738
SPRY2,-738
SPRY3,-738
SPRY4,-738
SOS2,-688
SOX9,-738
SP1,-680
SPI1,-718
CSF2RA,-738
CD14,-738
FCGR1A,-738
ITGAM,-738
ACACA,-738
FASN,-738
SRF,-728
STAT1,-690
PIM1,-738
SOCS1,-738
SOCS2,-738
SOCS4,-738
SOCS5,-738
SOCS7,-738
RIPK1,-738
AOX1,-738
CISH,-738
GFAP,-738
SOCS6,-738
CSN2,-738
ELF5,-738
LHCGR,-738
PRLR,-738
TH,-738
IRGM,-738
OASL,-738
STAT2,-682
STAT3,-676
PIM2,-738
MIR21,-738
STAT4,-696
STAT5A,-668
STAT5B,-668
STAT6,-670
TBX3,-738
TCF3,-732
ESRRB,-738
BAX,-738
LCK,-738
POLB,-738
TCF7,-622
TCF7L1,-622
TCF7L2,-622
TEAD1,-688
TEAD2,-688
TEAD3,-688
TEAD4,-688
TFDP1,-684
TFDP2,-684
THRA,-694
ATP2A2,-738
MYH6,-738
PLN,-738
THRB,-652
TICAM1,-740
TLR2,-738
PDCD4,-738
TLR4,-738
BAI1,-738
CCNG1,-738
CD82,-738
DDB2,-738
EI24,-738
GTSE1,-738
IGFBP3,-738
PERP,-738
PMAIP1,-738
PPM1D,-738
PTEN,-738
RCHY1,-738
RFWD2,-738
RPRM,-738
RRM2,-738
RRM2B,-738
SERPINB5,-738
SESN1,-738
SESN2,-738
SESN3,-738
SFN,-738
SHISA5,-738
SIAH1,-738
STEAP3,-738
TNFRSF10B,-738
TP53I3,-738
TP73,-738
TSC2,-738
ZMAT3,-738
BAK1,-738
ADGRB1,-738
AIFM2,-738
COP1,-738
PIDD1,-738
SIVA1,-738
APAF1,-738
BID,-738
TNFRSF10A,-738
SAT1,-738
SAT2,-738
SLC7A11,-738
POLK,-738
TTF1,-738
TTF2,-738
TWIST1,-736
MIR10A,-738
MIR10B,-738
TWIST2,-738
U2AF1,-738
U2AF1L4,-738
U2AF1L5,-738
VDR,-724
S100G,-738
SLC34A2,-738
TRPV6,-738
WDR5,-738
WDR5B,-738
WWTR1,-730
AFP,-738
AREG,-738
FGF1,-738
ITGB2,-738
XBP1,-718
YAP1,-688
ZBTB17,-738
