Alpha_Node,Total_Support
PTGS2,-744
EGR1,-744
SPP1,-744
PTH,-744
EGR2,-744
FASLG,-746
EGR3,-744
EIF4EBP2,-740
CRYAB,-744
HSPA1A,-744
HSPA1B,-744
HSPA1L,-744
HSPA2,-744
HSPA6,-744
HSPA8,-744
SOD1,-744
SOD2,-744
ELK1,-738
BIRC2,-744
BIRC3,-744
XIAP,-744
FOSL1,-720
ELK4,-734
EP300,-746
EPAS1,-744
FIGF,-746
PDGFB,-746
PGF,-746
TGFA,-744
TGFB1,-746
TGFB2,-744
TGFB3,-744
ESR1,-684
CTSD,-744
EBAG9,-744
KRT10,-744
KRT12,-744
KRT13,-744
KRT14,-744
KRT15,-744
KRT16,-744
KRT17,-744
KRT18,-744
KRT19,-744
KRT20,-744
KRT23,-744
KRT24,-744
KRT25,-744
KRT26,-744
KRT27,-744
KRT28,-744
KRT31,-744
KRT32,-744
KRT33A,-744
KRT33B,-744
KRT34,-744
KRT35,-744
KRT36,-744
KRT37,-744
KRT38,-744
KRT39,-744
KRT40,-744
KRT9,-744
LOC100653049,-744
PGR,-744
RARA,-692
TFF1,-744
ATP2B1,-744
CALB1,-744
SLC8A1,-744
TRPV5,-744
PPARD,-748
ESR2,-684
ETS1,-738
CDK4,-744
IL8,-744
MMP1,-746
MMP2,-746
MMP9,-746
ETS2,-734
BCL2L11,-746
FAS,-746
HRK,-746
NFATC1,-734
CCL3,-746
CCL3L1,-746
CCL3L3,-746
CCL4,-746
CCL4L1,-746
CCL4L2,-746
GATA3,-752
IFNG,-748
IL12RB1,-746
IL12RB2,-744
IL13,-744
IL2,-746
IL2RA,-746
IL4,-746
IL4R,-746
IL5,-744
TBX21,-728
CSF2,-746
CXCL1,-746
CXCL2,-746
CXCL3,-746
FGF2,-746
CTSL,-746
PDGFA,-746
SELE,-746
VCAM1,-746
CDK5,-744
GRIA2,-744
NFKB1,-710
RELA,-710
FOSL2,-718
FOXA2,-748
PDX1,-740
CAT,-744
FOXO1,-742
FBP1,-744
FBP2,-744
ATG12,-744
ATM,-744
BCL6,-744
CCNB1,-744
CCNB2,-744
CCNB3,-744
CCNG2,-744
CDKN2D,-744
FBXO25,-744
FBXO32,-744
GABARAP,-744
GABARAPL1,-744
GABARAPL2,-744
GADD45A,-744
GADD45B,-744
GADD45G,-744
IL7R,-744
PLK1,-744
PLK2,-744
PLK3,-744
PLK4,-744
RAG1,-744
RAG2,-744
RBL2,-690
S1PR1,-744
S1PR4,-744
TNFSF10,-744
ATG5,-744
FOXO3,-740
GALT,-744
FOXO4,-748
FOXO6,-748
MAF,-750
GATA4,-746
TRAF3IP2,-744
GCM1,-744
GCM2,-744
GLI1,-744
BMP2,-744
BMP4,-744
BMP5,-744
BMP6,-744
BMP7,-744
BMP8A,-744
BMP8B,-744
GLI2,-744
GLI3,-744
HHIP,-744
PTCH1,-744
PTCH2,-744
WNT1,-744
WNT10A,-744
WNT10B,-744
WNT11,-744
WNT16,-744
WNT2,-744
WNT2B,-744
WNT3,-744
WNT3A,-744
WNT4,-744
WNT5A,-744
WNT5B,-744
WNT6,-744
WNT7A,-744
WNT7B,-744
WNT8A,-744
WNT8B,-744
WNT9A,-744
WNT9B,-744
GNAI1,-744
GNAI2,-744
GNAI3,-744
GNAO1,-744
HDAC1,-734
HDAC4,-794
MEF2A,-742
MEF2B,-742
MEF2C,-742
MEF2D,-742
HDAC5,-794
HES1,-670
ERBB2,-744
NFKB2,-714
HES5,-670
HEY1,-670
HEY2,-670
HEYL,-670
HIF1A,-748
PFKP,-744
PFKM,-744
PGAM1,-744
PGAM2,-744
PGAM4,-744
PKM,-744
HLA-A,-744
HLA-B,-744
HLA-C,-744
HLA-E,-744
HLA-F,-744
HLA-G,-744
HNF1A,-734
FOXA3,-744
HNF4A,-750
HNF4G,-744
PKLR,-744
SLC2A2,-744
HSF1,-744
IDO1,-746
IDO2,-746
IFNGR1,-742
MARCKSL1,-744
IFNGR2,-742
IL18R1,-744
IL18RAP,-744
IL6R,-744
SOCS3,-746
INSR,-742
PNPLA2,-744
IRF1,-746
IRF3,-712
CD80,-744
CD86,-744
CXCL11,-744
CXCL9,-744
IFNA1,-744
IFNA10,-744
IFNA13,-744
IFNA14,-744
IFNA16,-744
IFNA17,-744
IFNA2,-744
IFNA21,-744
IFNA4,-744
IFNA5,-744
IFNA6,-744
IFNA7,-744
IFNA8,-744
IFNE,-744
IFNK,-744
IFNW1,-744
IFIT1,-744
IFIT1B,-744
IL15,-744
APOBEC3A,-744
APOBEC3A_B,-744
APOBEC3B,-744
APOBEC3C,-744
APOBEC3D,-744
APOBEC3F,-744
APOBEC3G,-744
APOBEC3H,-744
BST2,-744
SAMHD1,-744
TRIM5,-744
IRF5,-746
IRF7,-746
IRF8,-744
IRF9,-724
IL17D,-744
EIF2AK1,-744
EIF2AK2,-744
EIF2AK3,-744
EIF2AK4,-744
MX1,-744
OAS1,-744
OAS2,-744
OAS3,-744
RSAD2,-744
ADAR,-744
PML,-692
ISG15,-744
JAG1,-744
AGER,-746
F3,-746
THBD,-746
MMP7,-746
CD44,-746
CD58,-746
ENTPD1,-746
ENTPD3,-746
ENTPD8,-746
FCER2,-746
ITGAL,-746
TNFAIP3,-746
VIM,-746
JUNB,-718
JUND,-712
BGLAP,-744
LRP5,-744
LRP6,-744
JUP,-686
KDM3A,-746
KDM3B,-746
KIR2DL1,-744
KIR2DL2,-744
KIR2DL3,-744
KIR2DL4,-744
KIR2DL5A,-744
NOS1,-746
ASS1,-746
GSTA1,-746
GSTA2,-746
GSTA3,-746
GSTA4,-746
GSTA5,-746
GSTM1,-746
GSTM2,-746
GSTM3,-746
GSTM4,-746
GSTM5,-746
GSTO1,-746
GSTO2,-746
GSTP1,-746
GSTT1,-746
GSTT2,-746
GSTT2B,-746
MGST1,-746
MGST2,-746
MGST3,-746
NPPC,-746
NQO1,-746
PLAT,-746
SQSTM1,-746
TXN,-746
TXN2,-746
KLF4,-744
SOX2,-742
KMT2A,-744
KMT2D,-744
LEF1,-628
BIRC5,-744
AXIN1,-744
AXIN2,-744
NKD1,-744
SNAI2,-744
MAFA,-750
MAFB,-744
MAML1,-698
HES2,-744
HES3,-744
HES4,-744
HES6,-744
HES7,-744
MAML2,-698
MAML3,-698
MAPK1,-750
IL18,-744
PLAU,-744
PLAUR,-744
JMJD7-PLA2G4B,-744
PLA2G4A,-744
PLA2G4B,-744
PLA2G4C,-744
PLA2G4D,-744
PLA2G4E,-744
PLA2G4F,-744
MAPK10,-748
MAPK11,-750
IRF4,-744
MAPK12,-750
MAPK13,-750
MAPK14,-750
MAPK3,-750
MAPK7,-744
MAPK8,-748
MAPK9,-748
MAX,-744
CDK6,-744
CKS1B,-744
CKS2,-744
MDM2,-744
SOST,-744
MEN1,-744
DCT,-746
TYR,-746
TYRP1,-746
MLX,-744
ACACB,-744
MLXIP,-744
MLXIPL,-744
MTOR,-744
TERT,-744
TFAP4,-744
GLS,-744
GLS2,-744
SLC1A5,-744
MYD88,-750
NACA,-738
NANOG,-740
POU5F1,-744
POU5F1B,-744
NCOA1,-684
NCOA2,-736
NCOA3,-684
NEUROD1,-744
GCK,-744
IAPP,-744
NEUROG3,-738
NKX2-2,-744
PAX4,-744
PAX6,-750
MYH7,-744
NPPB,-744
TRPC6,-744
F2R,-744
IL17A,-746
IL17F,-746
IL21,-746
IL22,-746
RCAN1,-744
RGS2,-744
NFATC2,-732
NFATC3,-732
NFATC4,-748
NFE2L2,-738
TXNRD1,-744
TXNRD2,-744
TXNRD3,-744
BCL2L1,-744
TRAF1,-744
TRAF2,-744
TRAF3,-744
TRAF4,-744
TRAF5,-744
TRAF6,-744
AMH,-744
BCL2A1,-744
CFLAR,-744
NFKBIA,-744
MYB,-744
PTPN13,-744
BIRC7,-744
BIRC8,-744
CEBPB,-744
CEBPG,-744
IL15RA,-744
LTA,-744
CCL13,-744
CCL19,-744
CCL21,-744
CXCL12,-744
TNFSF13B,-744
NFX1,-670
NOTCH1,-714
NOTCH2,-714
NOTCH3,-714
NOTCH4,-714
NFYA,-744
NFYB,-744
NFYC,-744
FLT4,-744
NPAS2,-744
NR0B2,-744
CYP7A1,-744
SLC10A1,-744
SLCO1A2,-744
SLCO1B1,-744
SLCO1B3,-744
SLCO1B7,-744
NR1H3,-692
SREBF1,-744
NR1H4,-722
ABCB11,-744
ABCB4,-744
ABCC2,-744
SLC51A,-744
SLC51B,-744
NR3C2,-714
ATP1A1,-744
ATP1A2,-744
ATP1A3,-744
ATP1A4,-744
ATP1B1,-744
ATP1B2,-744
ATP1B3,-744
ATP1B4,-744
FXYD2,-744
FXYD4,-744
KRAS,-744
SCNN1A,-744
SCNN1B,-744
SCNN1G,-744
SGK1,-744
NR4A1,-744
NR4A2,-744
FGF23,-744
NR5A1,-744
ONECUT1,-734
HNF1B,-744
PAX8,-744
PBX1,-744
NKX6-1,-744
NR5A2,-744
PGAM5,-742
DNM1L,-744
PIAS1,-744
PIAS2,-744
PIAS3,-744
PIAS4,-744
PIK3CA,-728
RCAN2,-744
PIK3CB,-728
PIK3CD,-728
PIK3R1,-728
PIK3R2,-728
PIK3R3,-728
CEBPE,-744
ZBTB16,-744
PPARA,-700
ACAA1,-744
ACADM,-744
ACOX1,-744
ACOX2,-744
ACOX3,-744
ACSL1,-744
ACSL3,-744
ACSL4,-744
ACSL5,-744
ACSL6,-744
ANGPTL4,-744
APOA1,-744
APOA2,-744
APOA5,-744
APOC3,-744
CPT2,-744
CYP4A11,-744
CYP4A22,-744
CYP8B1,-744
DBI,-744
EHHADH,-744
FABP1,-744
FADS2,-744
HMGCS2,-744
LPL,-744
ME1,-744
PLTP,-744
SCD,-744
SCD5,-744
SCP2,-744
SLC27A1,-744
SLC27A4,-744
ACSBG1,-744
ACSBG2,-744
ACADL,-744
FABP3,-744
ILK,-744
PDPK1,-744
UBC,-744
PPARG,-736
ADIPOQ,-744
AQP7,-744
CD36,-744
CYP27A1,-744
FABP4,-744
GK,-744
GK2,-744
OLR1,-744
PLIN1,-744
SORBS1,-744
PLIN2,-744
PLIN4,-744
PLIN5,-744
SLC2A4,-746
NRF1,-746
TFAM,-746
PRKAA1,-732
SPHK1,-744
SPHK2,-744
PRKAA2,-732
PRKAB1,-732
PRKAB2,-732
PRKACA,-742
EHMT1,-744
EHMT2,-744
AKR1C3,-744
CYP19A1,-744
HSD17B1,-744
HSD17B2,-744
HSD17B7,-744
HSD3B1,-744
HSD3B2,-744
PRKACB,-742
PRKACG,-742
PRKAG1,-732
PRKAG2,-732
PRKAG3,-732
PRKCQ,-746
PSEN1,-670
FOXP3,-744
DUSP6,-744
RBBP5,-744
RBL1,-690
RBPJ,-640
PTCRA,-744
CR2,-744
RUNX3,-744
RBPJL,-640
RELB,-710
RFX5,-744
RFXANK,-744
RFXAP,-744
RPS6,-744
RPS6KA5,-690
RUNX1,-744
CSF1R,-744
RUNX1T1,-744
RUNX2,-742
MMP13,-744
RXRA,-688
RXRB,-744
RXRG,-744
SIRT1,-734
SMAD1,-744
ID1,-744
ID2,-744
ID3,-744
ID4,-744
DUSP9,-744
SMAD2,-670
PITX2,-744
ACTA2,-744
CDH1,-744
CTGF,-744
SMAD7,-744
IL23R,-744
COL1A1,-744
COL1A2,-744
COL3A1,-744
COL4A1,-744
COL4A2,-744
COL4A3,-744
COL4A4,-744
COL4A5,-744
COL4A6,-744
SMAD3,-670
SMAD4,-688
SMAD5,-744
SMAD9,-744
SOS1,-682
SPRED1,-744
SPRED2,-744
SPRY1,-744
SPRY2,-744
SPRY3,-744
SPRY4,-744
SOS2,-682
SOX9,-744
SP1,-686
SPI1,-724
CSF2RA,-744
CD14,-744
FCGR1A,-744
ITGAM,-744
ACACA,-744
FASN,-744
SRF,-734
STAT1,-690
PIM1,-744
SOCS1,-744
SOCS2,-744
SOCS4,-744
SOCS5,-744
SOCS7,-744
RIPK1,-744
AOX1,-744
CISH,-744
GFAP,-744
SOCS6,-744
CSN2,-744
ELF5,-744
LHCGR,-744
PRLR,-744
TH,-744
IRGM,-744
OASL,-744
STAT2,-686
STAT3,-656
PIM2,-744
MIR21,-744
STAT4,-702
STAT5A,-674
STAT5B,-674
STAT6,-676
TBX3,-744
TCF3,-738
ESRRB,-744
BAX,-744
LCK,-744
POLB,-744
TCF7,-628
TCF7L1,-628
TCF7L2,-628
TEAD1,-694
TEAD2,-694
TEAD3,-694
TEAD4,-694
TFDP1,-690
TFDP2,-690
THRA,-664
ATP2A2,-744
MYH6,-744
PLN,-744
THRB,-618
TICAM1,-746
TLR2,-742
PDCD4,-744
TLR4,-742
BAI1,-744
CCNG1,-744
CD82,-744
DDB2,-744
EI24,-744
GTSE1,-744
IGFBP3,-744
PERP,-744
PMAIP1,-744
PPM1D,-744
PTEN,-744
RCHY1,-744
RFWD2,-744
RPRM,-744
RRM2,-744
RRM2B,-744
SERPINB5,-744
SESN1,-744
SESN2,-744
SESN3,-744
SFN,-744
SHISA5,-744
SIAH1,-744
STEAP3,-744
TNFRSF10B,-744
TP53I3,-744
TP73,-744
TSC2,-744
ZMAT3,-744
BAK1,-744
ADGRB1,-744
AIFM2,-744
COP1,-744
PIDD1,-744
SIVA1,-744
APAF1,-744
BID,-744
TNFRSF10A,-744
SAT1,-744
SAT2,-744
SLC7A11,-744
POLK,-744
TTF1,-744
TTF2,-744
TWIST1,-740
MIR10A,-744
MIR10B,-744
TWIST2,-740
U2AF1,-744
U2AF1L4,-744
U2AF1L5,-744
VDR,-730
S100G,-744
SLC34A2,-744
TRPV6,-744
WDR5,-744
WDR5B,-744
WWTR1,-736
AFP,-744
AREG,-744
FGF1,-744
ITGB2,-744
XBP1,-724
YAP1,-686
ZBTB17,-744
